year,month,day,team,total_points_per_game
2018,11,11,Dallas,14.0
2018,11,11,NY Giants,13.0
2018,11,11,Las Vegas,3.0
2018,11,11,Tennessee,28.0
2018,11,11,Jacksonville,18.0
2018,11,11,Arizona,18.0
2018,11,11,Buffalo,9.0
2018,11,4,Kansas City,30.0
2018,11,4,New Orleans,30.0
2018,11,4,LA Rams,29.0
2018,11,4,New England,25.0
2018,11,4,Pittsburgh,33.0
2018,11,4,Indianapolis,42.0
2018,11,4,Tampa Bay,34.0
2018,11,4,LA Chargers,20.0
2018,11,4,Chicago,24.0
2018,11,4,Cincinnati,37.0
2018,11,4,Atlanta,23.0
2018,11,4,Carolina,36.0
2018,11,4,Green Bay,27.0
2018,11,4,Baltimore,21.0
2018,11,4,Houston,42.0
2018,11,4,Minnesota,20.0
2018,11,4,Detroit,14.0
2018,11,4,Seattle,28.0
2018,11,4,NY Jets,10.0
2018,11,4,Denver,23.0
2018,11,4,San Francisco,34.0
2018,11,4,Philadelphia,24.0
2018,11,4,Miami,23.0
2018,11,4,Cleveland,18.0
2018,11,4,Washington,20.0
2018,11,4,Dallas,17.0
2018,11,4,NY Giants,13.0
2018,11,4,Las Vegas,3.0
2018,11,4,Jacksonville,18.0
2018,11,4,Tennessee,19.0
2018,11,4,Arizona,18.0
2018,11,4,Buffalo,6.0
2018,10,28,Kansas City,45.0
2018,10,28,New Orleans,24.0
2018,10,28,LA Rams,39.0
2018,10,28,New England,38.0
2018,10,28,Pittsburgh,28.0
2018,10,28,Chicago,31.0
2018,10,28,LA Chargers,20.0
2018,10,28,Tampa Bay,26.0
2018,10,28,Atlanta,23.0
2018,10,28,Indianapolis,37.0
2018,10,28,Cincinnati,10.0
2018,10,28,Detroit,32.0
2018,10,28,NY Jets,17.0
2018,10,28,Minnesota,37.0
2018,10,28,Baltimore,23.0
2018,10,28,Green Bay,33.0
2018,10,28,Houston,42.0
2018,10,28,Seattle,27.0
2018,10,28,Carolina,21.0
2018,10,28,Denver,45.0
2018,10,28,San Francisco,10.0
2018,10,28,Philadelphia,17.0
2018,10,28,Miami,23.0
2018,10,28,Cleveland,23.0
2018,10,28,Washington,20.0
2018,10,28,Dallas,17.0
2018,10,28,NY Giants,20.0
2018,10,28,Las Vegas,3.0
2018,10,28,Jacksonville,7.0
2018,10,28,Tennessee,19.0
2018,10,28,Arizona,10.0
2018,10,28,Buffalo,5.0
2018,10,21,New Orleans,43.0
2018,10,21,Kansas City,40.0
2018,10,21,LA Rams,23.0
2018,10,21,New England,43.0
2018,10,21,LA Chargers,38.0
2018,10,21,Cincinnati,21.0
2018,10,21,Pittsburgh,28.0
2018,10,21,Tampa Bay,29.0
2018,10,21,Atlanta,34.0
2018,10,21,Chicago,28.0
2018,10,21,NY Jets,42.0
2018,10,21,Baltimore,21.0
2018,10,21,Indianapolis,34.0
2018,10,21,Detroit,31.0
2018,10,21,San Francisco,30.0
2018,10,21,Green Bay,33.0
2018,10,21,Carolina,17.0
2018,10,21,Seattle,27.0
2018,10,21,Denver,45.0
2018,10,21,Minnesota,27.0
2018,10,21,Philadelphia,34.0
2018,10,21,Houston,20.0
2018,10,21,Miami,31.0
2018,10,21,Cleveland,14.0
2018,10,21,Washington,23.0
2018,10,21,Dallas,40.0
2018,10,21,NY Giants,13.0
2018,10,21,Las Vegas,3.0
2018,10,21,Jacksonville,7.0
2018,10,21,Tennessee,0.0
2018,10,21,Arizona,10.0
2018,10,21,Buffalo,13.0
2018,10,14,New Orleans,43.0
2018,10,14,Kansas City,30.0
2018,10,14,LA Rams,33.0
2018,10,14,Cincinnati,27.0
2018,10,14,Pittsburgh,41.0
2018,10,14,Tampa Bay,10.0
2018,10,14,Chicago,48.0
2018,10,14,LA Chargers,26.0
2018,10,14,New England,38.0
2018,10,14,Atlanta,17.0
2018,10,14,Baltimore,9.0
2018,10,14,Carolina,33.0
2018,10,14,Detroit,31.0
2018,10,14,NY Jets,34.0
2018,10,14,Indianapolis,24.0
2018,10,14,San Francisco,18.0
2018,10,14,Seattle,31.0
2018,10,14,Houston,19.0
2018,10,14,Green Bay,23.0
2018,10,14,Philadelphia,34.0
2018,10,14,Cleveland,12.0
2018,10,14,Minnesota,23.0
2018,10,14,Las Vegas,10.0
2018,10,14,Washington,19.0
2018,10,14,Jacksonville,14.0
2018,10,14,Denver,16.0
2018,10,14,Miami,17.0
2018,10,14,NY Giants,13.0
2018,10,14,Tennessee,12.0
2018,10,14,Dallas,16.0
2018,10,14,Arizona,28.0
2018,10,14,Buffalo,13.0
2018,10,7,Kansas City,27.0
2018,10,7,LA Rams,38.0
2018,10,7,New Orleans,33.0
2018,10,7,Cincinnati,37.0
2018,10,7,Baltimore,26.0
2018,10,7,Atlanta,36.0
2018,10,7,Tampa Bay,10.0
2018,10,7,Chicago,48.0
2018,10,7,LA Chargers,29.0
2018,10,7,New England,38.0
2018,10,7,Cleveland,42.0
2018,10,7,Pittsburgh,14.0
2018,10,7,San Francisco,27.0
2018,10,7,Las Vegas,45.0
2018,10,7,Houston,37.0
2018,10,7,Carolina,31.0
2018,10,7,Indianapolis,24.0
2018,10,7,Detroit,24.0
2018,10,7,Green Bay,22.0
2018,10,7,Minnesota,31.0
2018,10,7,NY Jets,12.0
2018,10,7,Jacksonville,31.0
2018,10,7,Washington,31.0
2018,10,7,Seattle,20.0
2018,10,7,Denver,23.0
2018,10,7,Miami,7.0
2018,10,7,Philadelphia,23.0
2018,10,7,Tennessee,26.0
2018,10,7,NY Giants,18.0
2018,10,7,Dallas,26.0
2018,10,7,Buffalo,0.0
2018,10,7,Arizona,17.0
2018,9,30,Philadelphia,41.0
2018,9,30,New England,33.0
2018,9,30,LA Rams,13.0
2018,9,30,New Orleans,24.0
2018,9,30,Pittsburgh,42.0
2018,9,30,Jacksonville,20.0
2018,9,30,Kansas City,21.0
2018,9,30,Detroit,35.0
2018,9,30,Baltimore,27.0
2018,9,30,Minnesota,7.0
2018,9,30,Carolina,26.0
2018,9,30,Seattle,24.0
2018,9,30,LA Chargers,30.0
2018,9,30,Dallas,6.0
2018,9,30,Atlanta,10.0
2018,9,30,Washington,10.0
2018,9,30,Houston,13.0
2018,9,30,Tampa Bay,31.0
2018,9,30,San Francisco,34.0
2018,9,30,Tennessee,14.0
2018,9,30,Green Bay,11.0
2018,9,30,Las Vegas,10.0
2018,9,30,NY Jets,6.0
2018,9,30,Arizona,26.0
2018,9,30,Cincinnati,31.0
2018,9,30,Denver,24.0
2018,9,30,Buffalo,3.0
2018,9,30,Miami,16.0
2018,9,30,Chicago,10.0
2018,9,30,Indianapolis,22.0
2018,9,30,NY Giants,18.0
2018,9,30,Cleveland,24.0
2018,9,23,Philadelphia,41.0
2018,9,23,New England,33.0
2018,9,23,LA Rams,13.0
2018,9,23,New Orleans,24.0
2018,9,23,Pittsburgh,42.0
2018,9,23,Jacksonville,20.0
2018,9,23,Kansas City,21.0
2018,9,23,Detroit,35.0
2018,9,23,Baltimore,27.0
2018,9,23,Minnesota,7.0
2018,9,23,Carolina,26.0
2018,9,23,Seattle,24.0
2018,9,23,LA Chargers,30.0
2018,9,23,Dallas,6.0
2018,9,23,Atlanta,10.0
2018,9,23,Washington,10.0
2018,9,23,Houston,13.0
2018,9,23,Tampa Bay,31.0
2018,9,23,San Francisco,34.0
2018,9,23,Tennessee,14.0
2018,9,23,Green Bay,11.0
2018,9,23,Las Vegas,10.0
2018,9,23,NY Jets,6.0
2018,9,23,Arizona,26.0
2018,9,23,Cincinnati,31.0
2018,9,23,Denver,24.0
2018,9,23,Buffalo,3.0
2018,9,23,Miami,16.0
2018,9,23,Chicago,10.0
2018,9,23,Indianapolis,22.0
2018,9,23,NY Giants,18.0
2018,9,23,Cleveland,24.0
2018,9,16,Philadelphia,41.0
2018,9,16,New England,33.0
2018,9,16,LA Rams,13.0
2018,9,16,New Orleans,24.0
2018,9,16,Pittsburgh,42.0
2018,9,16,Jacksonville,20.0
2018,9,16,Kansas City,21.0
2018,9,16,Detroit,35.0
2018,9,16,Baltimore,27.0
2018,9,16,Minnesota,7.0
2018,9,16,Carolina,26.0
2018,9,16,Seattle,24.0
2018,9,16,LA Chargers,30.0
2018,9,16,Dallas,6.0
2018,9,16,Atlanta,10.0
2018,9,16,Washington,10.0
2018,9,16,Houston,13.0
2018,9,16,Tampa Bay,31.0
2018,9,16,San Francisco,34.0
2018,9,16,Tennessee,14.0
2018,9,16,Green Bay,11.0
2018,9,16,Las Vegas,10.0
2018,9,16,NY Jets,6.0
2018,9,16,Arizona,26.0
2018,9,16,Cincinnati,31.0
2018,9,16,Denver,24.0
2018,9,16,Buffalo,3.0
2018,9,16,Miami,16.0
2018,9,16,Chicago,10.0
2018,9,16,Indianapolis,22.0
2018,9,16,NY Giants,18.0
2018,9,16,Cleveland,24.0
2018,9,9,Philadelphia,41.0
2018,9,9,New England,33.0
2018,9,9,LA Rams,13.0
2018,9,9,New Orleans,24.0
2018,9,9,Pittsburgh,42.0
2018,9,9,Jacksonville,20.0
2018,9,9,Kansas City,21.0
2018,9,9,Detroit,35.0
2018,9,9,Baltimore,27.0
2018,9,9,Minnesota,7.0
2018,9,9,Carolina,26.0
2018,9,9,Seattle,24.0
2018,9,9,LA Chargers,30.0
2018,9,9,Dallas,6.0
2018,9,9,Atlanta,10.0
2018,9,9,Washington,10.0
2018,9,9,Houston,13.0
2018,9,9,Tampa Bay,31.0
2018,9,9,San Francisco,34.0
2018,9,9,Tennessee,14.0
2018,9,9,Green Bay,11.0
2018,9,9,Las Vegas,10.0
2018,9,9,NY Jets,6.0
2018,9,9,Arizona,26.0
2018,9,9,Cincinnati,31.0
2018,9,9,Denver,24.0
2018,9,9,Buffalo,3.0
2018,9,9,Miami,16.0
2018,9,9,Chicago,10.0
2018,9,9,Indianapolis,22.0
2018,9,9,NY Giants,18.0
2018,9,9,Cleveland,24.0
2018,9,2,Philadelphia,41.0
2018,9,2,New England,33.0
2018,9,2,LA Rams,13.0
2018,9,2,New Orleans,24.0
2018,9,2,Pittsburgh,42.0
2018,9,2,Jacksonville,20.0
2018,9,2,Kansas City,21.0
2018,9,2,Detroit,35.0
2018,9,2,Baltimore,27.0
2018,9,2,Minnesota,7.0
2018,9,2,Carolina,26.0
2018,9,2,Seattle,24.0
2018,9,2,LA Chargers,30.0
2018,9,2,Dallas,6.0
2018,9,2,Atlanta,10.0
2018,9,2,Washington,10.0
2018,9,2,Houston,13.0
2018,9,2,Tampa Bay,31.0
2018,9,2,San Francisco,34.0
2018,9,2,Tennessee,14.0
2018,9,2,Green Bay,11.0
2018,9,2,Las Vegas,10.0
2018,9,2,NY Jets,6.0
2018,9,2,Arizona,26.0
2018,9,2,Cincinnati,31.0
2018,9,2,Denver,24.0
2018,9,2,Buffalo,3.0
2018,9,2,Miami,16.0
2018,9,2,Chicago,10.0
2018,9,2,Indianapolis,22.0
2018,9,2,NY Giants,18.0
2018,9,2,Cleveland,24.0
2018,2,25,Philadelphia,41.0
2018,2,25,New England,33.0
2018,2,25,LA Rams,13.0
2018,2,25,New Orleans,24.0
2018,2,25,Pittsburgh,42.0
2018,2,25,Jacksonville,20.0
2018,2,25,Kansas City,21.0
2018,2,25,Detroit,35.0
2018,2,25,Baltimore,27.0
2018,2,25,Minnesota,7.0
2018,2,25,Carolina,26.0
2018,2,25,Seattle,24.0
2018,2,25,LA Chargers,30.0
2018,2,25,Dallas,6.0
2018,2,25,Atlanta,10.0
2018,2,25,Washington,10.0
2018,2,25,Houston,13.0
2018,2,25,Tampa Bay,31.0
2018,2,25,San Francisco,34.0
2018,2,25,Tennessee,14.0
2018,2,25,Green Bay,11.0
2018,2,25,Las Vegas,10.0
2018,2,25,NY Jets,6.0
2018,2,25,Arizona,26.0
2018,2,25,Cincinnati,31.0
2018,2,25,Denver,24.0
2018,2,25,Buffalo,3.0
2018,2,25,Miami,16.0
2018,2,25,Chicago,10.0
2018,2,25,Indianapolis,22.0
2018,2,25,NY Giants,18.0
2018,2,25,Cleveland,24.0
2018,2,18,Philadelphia,41.0
2018,2,18,New England,33.0
2018,2,18,LA Rams,13.0
2018,2,18,New Orleans,24.0
2018,2,18,Pittsburgh,42.0
2018,2,18,Jacksonville,20.0
2018,2,18,Kansas City,21.0
2018,2,18,Detroit,35.0
2018,2,18,Baltimore,27.0
2018,2,18,Minnesota,7.0
2018,2,18,Carolina,26.0
2018,2,18,Seattle,24.0
2018,2,18,LA Chargers,30.0
2018,2,18,Dallas,6.0
2018,2,18,Atlanta,10.0
2018,2,18,Washington,10.0
2018,2,18,Houston,13.0
2018,2,18,Tampa Bay,31.0
2018,2,18,San Francisco,34.0
2018,2,18,Tennessee,14.0
2018,2,18,Green Bay,11.0
2018,2,18,Las Vegas,10.0
2018,2,18,NY Jets,6.0
2018,2,18,Arizona,26.0
2018,2,18,Cincinnati,31.0
2018,2,18,Denver,24.0
2018,2,18,Buffalo,3.0
2018,2,18,Miami,16.0
2018,2,18,Chicago,10.0
2018,2,18,Indianapolis,22.0
2018,2,18,NY Giants,18.0
2018,2,18,Cleveland,24.0
2018,2,11,Philadelphia,41.0
2018,2,11,New England,33.0
2018,2,11,LA Rams,13.0
2018,2,11,New Orleans,24.0
2018,2,11,Pittsburgh,42.0
2018,2,11,Jacksonville,20.0
2018,2,11,Kansas City,21.0
2018,2,11,Detroit,35.0
2018,2,11,Baltimore,27.0
2018,2,11,Minnesota,7.0
2018,2,11,Carolina,26.0
2018,2,11,Seattle,24.0
2018,2,11,LA Chargers,30.0
2018,2,11,Dallas,6.0
2018,2,11,Atlanta,10.0
2018,2,11,Washington,10.0
2018,2,11,Houston,13.0
2018,2,11,Tampa Bay,31.0
2018,2,11,San Francisco,34.0
2018,2,11,Tennessee,14.0
2018,2,11,Green Bay,11.0
2018,2,11,Las Vegas,10.0
2018,2,11,NY Jets,6.0
2018,2,11,Arizona,26.0
2018,2,11,Cincinnati,31.0
2018,2,11,Denver,24.0
2018,2,11,Buffalo,3.0
2018,2,11,Miami,16.0
2018,2,11,Chicago,10.0
2018,2,11,Indianapolis,22.0
2018,2,11,NY Giants,18.0
2018,2,11,Cleveland,24.0
2018,2,4,LA Rams,13.0
2018,2,4,New England,24.0
2018,2,4,Philadelphia,38.0
2018,2,4,New Orleans,24.0
2018,2,4,Pittsburgh,42.0
2018,2,4,Jacksonville,20.0
2018,2,4,Kansas City,21.0
2018,2,4,Detroit,35.0
2018,2,4,Baltimore,27.0
2018,2,4,Minnesota,7.0
2018,2,4,Carolina,26.0
2018,2,4,Seattle,24.0
2018,2,4,LA Chargers,30.0
2018,2,4,Dallas,6.0
2018,2,4,Atlanta,10.0
2018,2,4,Washington,10.0
2018,2,4,Houston,13.0
2018,2,4,Tampa Bay,31.0
2018,2,4,San Francisco,34.0
2018,2,4,Tennessee,14.0
2018,2,4,Green Bay,11.0
2018,2,4,Las Vegas,10.0
2018,2,4,NY Jets,6.0
2018,2,4,Arizona,26.0
2018,2,4,Cincinnati,31.0
2018,2,4,Denver,24.0
2018,2,4,Buffalo,3.0
2018,2,4,Miami,16.0
2018,2,4,Chicago,10.0
2018,2,4,Indianapolis,22.0
2018,2,4,NY Giants,18.0
2018,2,4,Cleveland,24.0
2018,1,28,LA Rams,13.0
2018,1,28,New England,24.0
2018,1,28,Philadelphia,38.0
2018,1,28,New Orleans,24.0
2018,1,28,Pittsburgh,42.0
2018,1,28,Jacksonville,20.0
2018,1,28,Kansas City,21.0
2018,1,28,Detroit,35.0
2018,1,28,Baltimore,27.0
2018,1,28,Minnesota,7.0
2018,1,28,Carolina,26.0
2018,1,28,Seattle,24.0
2018,1,28,LA Chargers,30.0
2018,1,28,Dallas,6.0
2018,1,28,Atlanta,10.0
2018,1,28,Washington,10.0
2018,1,28,Houston,13.0
2018,1,28,Tampa Bay,31.0
2018,1,28,San Francisco,34.0
2018,1,28,Tennessee,14.0
2018,1,28,Green Bay,11.0
2018,1,28,Las Vegas,10.0
2018,1,28,NY Jets,6.0
2018,1,28,Arizona,26.0
2018,1,28,Cincinnati,31.0
2018,1,28,Denver,24.0
2018,1,28,Buffalo,3.0
2018,1,28,Miami,16.0
2018,1,28,Chicago,10.0
2018,1,28,Indianapolis,22.0
2018,1,28,NY Giants,18.0
2018,1,28,Cleveland,24.0
2018,1,21,New England,35.0
2018,1,21,LA Rams,13.0
2018,1,21,New Orleans,24.0
2018,1,21,Philadelphia,15.0
2018,1,21,Pittsburgh,42.0
2018,1,21,Jacksonville,45.0
2018,1,21,Kansas City,21.0
2018,1,21,Detroit,35.0
2018,1,21,Baltimore,27.0
2018,1,21,Minnesota,29.0
2018,1,21,Carolina,26.0
2018,1,21,Seattle,24.0
2018,1,21,LA Chargers,30.0
2018,1,21,Dallas,6.0
2018,1,21,Atlanta,10.0
2018,1,21,Washington,10.0
2018,1,21,Houston,13.0
2018,1,21,Tampa Bay,31.0
2018,1,21,San Francisco,34.0
2018,1,21,Tennessee,14.0
2018,1,21,Green Bay,11.0
2018,1,21,Las Vegas,10.0
2018,1,21,NY Jets,6.0
2018,1,21,Arizona,26.0
2018,1,21,Cincinnati,31.0
2018,1,21,Denver,24.0
2018,1,21,Buffalo,3.0
2018,1,21,Miami,16.0
2018,1,21,Chicago,10.0
2018,1,21,Indianapolis,22.0
2018,1,21,NY Giants,18.0
2018,1,21,Cleveland,24.0
2018,1,14,New England,35.0
2018,1,14,LA Rams,13.0
2018,1,14,New Orleans,31.0
2018,1,14,Philadelphia,15.0
2018,1,14,Kansas City,21.0
2018,1,14,Detroit,35.0
2018,1,14,Pittsburgh,28.0
2018,1,14,Jacksonville,10.0
2018,1,14,Baltimore,27.0
2018,1,14,Minnesota,23.0
2018,1,14,Carolina,26.0
2018,1,14,Seattle,24.0
2018,1,14,LA Chargers,30.0
2018,1,14,Dallas,6.0
2018,1,14,Atlanta,10.0
2018,1,14,Washington,10.0
2018,1,14,Houston,13.0
2018,1,14,Tampa Bay,31.0
2018,1,14,San Francisco,34.0
2018,1,14,Tennessee,14.0
2018,1,14,Green Bay,11.0
2018,1,14,Las Vegas,10.0
2018,1,14,NY Jets,6.0
2018,1,14,Arizona,26.0
2018,1,14,Cincinnati,31.0
2018,1,14,Denver,24.0
2018,1,14,Buffalo,3.0
2018,1,14,Miami,16.0
2018,1,14,Chicago,10.0
2018,1,14,Indianapolis,22.0
2018,1,14,NY Giants,18.0
2018,1,14,Cleveland,24.0
2018,1,7,LA Rams,13.0
2018,1,7,New England,26.0
2018,1,7,Philadelphia,0.0
2018,1,7,New Orleans,24.0
2018,1,7,Jacksonville,10.0
2018,1,7,Kansas City,21.0
2018,1,7,Detroit,35.0
2018,1,7,Pittsburgh,28.0
2018,1,7,Baltimore,27.0
2018,1,7,Minnesota,23.0
2018,1,7,Seattle,24.0
2018,1,7,Carolina,10.0
2018,1,7,Atlanta,26.0
2018,1,7,LA Chargers,30.0
2018,1,7,Dallas,6.0
2018,1,7,Washington,10.0
2018,1,7,Houston,13.0
2018,1,7,Tennessee,22.0
2018,1,7,Tampa Bay,31.0
2018,1,7,San Francisco,34.0
2018,1,7,Green Bay,11.0
2018,1,7,Buffalo,22.0
2018,1,7,Las Vegas,10.0
2018,1,7,NY Jets,6.0
2018,1,7,Arizona,26.0
2018,1,7,Cincinnati,31.0
2018,1,7,Denver,24.0
2018,1,7,Miami,16.0
2018,1,7,Chicago,10.0
2018,1,7,Indianapolis,22.0
2018,1,7,NY Giants,18.0
2018,1,7,Cleveland,24.0
2017,12,31,LA Rams,27.0
2017,12,31,Philadelphia,19.0
2017,12,31,New England,37.0
2017,12,31,New Orleans,23.0
2017,12,31,Jacksonville,33.0
2017,12,31,Kansas City,29.0
2017,12,31,Pittsburgh,34.0
2017,12,31,Detroit,17.0
2017,12,31,Baltimore,23.0
2017,12,31,Minnesota,16.0
2017,12,31,Carolina,22.0
2017,12,31,Dallas,12.0
2017,12,31,Seattle,21.0
2017,12,31,Washington,27.0
2017,12,31,Atlanta,13.0
2017,12,31,Houston,6.0
2017,12,31,LA Chargers,14.0
2017,12,31,Tennessee,23.0
2017,12,31,Green Bay,0.0
2017,12,31,Tampa Bay,19.0
2017,12,31,San Francisco,44.0
2017,12,31,NY Jets,7.0
2017,12,31,Las Vegas,10.0
2017,12,31,Buffalo,16.0
2017,12,31,Arizona,23.0
2017,12,31,Denver,11.0
2017,12,31,Miami,13.0
2017,12,31,Cincinnati,26.0
2017,12,31,Chicago,20.0
2017,12,31,Indianapolis,16.0
2017,12,31,NY Giants,0.0
2017,12,31,Cleveland,3.0
2017,12,24,LA Rams,42.0
2017,12,24,Philadelphia,34.0
2017,12,24,New Orleans,31.0
2017,12,24,New England,27.0
2017,12,24,Jacksonville,45.0
2017,12,24,Kansas City,30.0
2017,12,24,Detroit,20.0
2017,12,24,Pittsburgh,24.0
2017,12,24,Baltimore,23.0
2017,12,24,Dallas,20.0
2017,12,24,Minnesota,16.0
2017,12,24,Carolina,31.0
2017,12,24,Seattle,7.0
2017,12,24,Houston,7.0
2017,12,24,Atlanta,24.0
2017,12,24,LA Chargers,13.0
2017,12,24,Washington,20.0
2017,12,24,Tennessee,23.0
2017,12,24,Green Bay,0.0
2017,12,24,NY Jets,19.0
2017,12,24,Tampa Bay,21.0
2017,12,24,Las Vegas,17.0
2017,12,24,Buffalo,24.0
2017,12,24,Denver,25.0
2017,12,24,San Francisco,25.0
2017,12,24,Miami,16.0
2017,12,24,Arizona,15.0
2017,12,24,Chicago,10.0
2017,12,24,Cincinnati,7.0
2017,12,24,NY Giants,29.0
2017,12,24,Indianapolis,16.0
2017,12,24,Cleveland,10.0
2017,12,17,Philadelphia,43.0
2017,12,17,LA Rams,35.0
2017,12,17,New Orleans,17.0
2017,12,17,New England,20.0
2017,12,17,Kansas City,30.0
2017,12,17,Detroit,20.0
2017,12,17,Jacksonville,30.0
2017,12,17,Pittsburgh,39.0
2017,12,17,Baltimore,38.0
2017,12,17,Dallas,30.0
2017,12,17,Seattle,24.0
2017,12,17,Houston,16.0
2017,12,17,Minnesota,24.0
2017,12,17,Carolina,31.0
2017,12,17,Atlanta,20.0
2017,12,17,LA Chargers,13.0
2017,12,17,Green Bay,27.0
2017,12,17,Washington,13.0
2017,12,17,Tennessee,7.0
2017,12,17,NY Jets,0.0
2017,12,17,Tampa Bay,21.0
2017,12,17,Las Vegas,15.0
2017,12,17,Buffalo,13.0
2017,12,17,Miami,27.0
2017,12,17,Denver,25.0
2017,12,17,Arizona,12.0
2017,12,17,San Francisco,26.0
2017,12,17,Cincinnati,7.0
2017,12,17,Chicago,10.0
2017,12,17,Indianapolis,13.0
2017,12,17,NY Giants,10.0
2017,12,17,Cleveland,21.0
2017,12,10,Philadelphia,10.0
2017,12,10,LA Rams,32.0
2017,12,10,New England,23.0
2017,12,10,New Orleans,17.0
2017,12,10,Detroit,20.0
2017,12,10,Kansas City,31.0
2017,12,10,Jacksonville,30.0
2017,12,10,Houston,13.0
2017,12,10,Seattle,24.0
2017,12,10,Dallas,38.0
2017,12,10,Minnesota,14.0
2017,12,10,Pittsburgh,23.0
2017,12,10,Baltimore,44.0
2017,12,10,Washington,14.0
2017,12,10,Atlanta,20.0
2017,12,10,Carolina,21.0
2017,12,10,LA Chargers,19.0
2017,12,10,Tennessee,24.0
2017,12,10,NY Jets,38.0
2017,12,10,Green Bay,26.0
2017,12,10,Las Vegas,24.0
2017,12,10,Tampa Bay,20.0
2017,12,10,Buffalo,3.0
2017,12,10,Arizona,16.0
2017,12,10,Cincinnati,20.0
2017,12,10,Miami,35.0
2017,12,10,Denver,9.0
2017,12,10,Indianapolis,10.0
2017,12,10,San Francisco,15.0
2017,12,10,Chicago,14.0
2017,12,10,NY Giants,17.0
2017,12,10,Cleveland,10.0
2017,12,3,Philadelphia,31.0
2017,12,3,LA Rams,26.0
2017,12,3,New England,35.0
2017,12,3,New Orleans,20.0
2017,12,3,Detroit,23.0
2017,12,3,Houston,16.0
2017,12,3,Kansas City,10.0
2017,12,3,Minnesota,30.0
2017,12,3,Jacksonville,24.0
2017,12,3,Seattle,24.0
2017,12,3,Atlanta,34.0
2017,12,3,Dallas,38.0
2017,12,3,Pittsburgh,31.0
2017,12,3,Washington,14.0
2017,12,3,LA Chargers,28.0
2017,12,3,Carolina,35.0
2017,12,3,Tennessee,20.0
2017,12,3,Baltimore,23.0
2017,12,3,Green Bay,28.0
2017,12,3,NY Jets,27.0
2017,12,3,Las Vegas,21.0
2017,12,3,Buffalo,16.0
2017,12,3,Tampa Bay,20.0
2017,12,3,Arizona,27.0
2017,12,3,Cincinnati,30.0
2017,12,3,Denver,14.0
2017,12,3,Indianapolis,16.0
2017,12,3,San Francisco,13.0
2017,12,3,Chicago,3.0
2017,12,3,Miami,17.0
2017,12,3,NY Giants,10.0
2017,12,3,Cleveland,16.0
2017,11,26,Philadelphia,37.0
2017,11,26,LA Rams,7.0
2017,11,26,New Orleans,34.0
2017,11,26,New England,33.0
2017,11,26,Detroit,23.0
2017,11,26,Houston,31.0
2017,11,26,Kansas City,9.0
2017,11,26,Minnesota,30.0
2017,11,26,Jacksonville,19.0
2017,11,26,Seattle,31.0
2017,11,26,Washington,20.0
2017,11,26,Atlanta,34.0
2017,11,26,Pittsburgh,40.0
2017,11,26,LA Chargers,28.0
2017,11,26,Dallas,6.0
2017,11,26,Tennessee,17.0
2017,11,26,Baltimore,23.0
2017,11,26,Carolina,45.0
2017,11,26,Buffalo,24.0
2017,11,26,Las Vegas,8.0
2017,11,26,Green Bay,0.0
2017,11,26,Tampa Bay,30.0
2017,11,26,NY Jets,10.0
2017,11,26,Denver,17.0
2017,11,26,Indianapolis,17.0
2017,11,26,Arizona,21.0
2017,11,26,Chicago,24.0
2017,11,26,San Francisco,31.0
2017,11,26,Cincinnati,20.0
2017,11,26,Miami,20.0
2017,11,26,NY Giants,10.0
2017,11,26,Cleveland,7.0
2017,11,19,LA Rams,33.0
2017,11,19,Philadelphia,51.0
2017,11,19,New Orleans,47.0
2017,11,19,New England,41.0
2017,11,19,Kansas City,17.0
2017,11,19,Detroit,38.0
2017,11,19,Houston,7.0
2017,11,19,Dallas,7.0
2017,11,19,Jacksonville,20.0
2017,11,19,Minnesota,38.0
2017,11,19,Seattle,22.0
2017,11,19,Washington,30.0
2017,11,19,Pittsburgh,40.0
2017,11,19,Green Bay,23.0
2017,11,19,Tennessee,17.0
2017,11,19,Atlanta,27.0
2017,11,19,Las Vegas,27.0
2017,11,19,Carolina,45.0
2017,11,19,Baltimore,20.0
2017,11,19,Buffalo,10.0
2017,11,19,NY Jets,10.0
2017,11,19,Tampa Bay,15.0
2017,11,19,LA Chargers,17.0
2017,11,19,Denver,16.0
2017,11,19,Indianapolis,17.0
2017,11,19,San Francisco,31.0
2017,11,19,Arizona,16.0
2017,11,19,NY Giants,21.0
2017,11,19,Chicago,16.0
2017,11,19,Cincinnati,20.0
2017,11,19,Cleveland,24.0
2017,11,19,Miami,21.0
2017,11,12,LA Rams,51.0
2017,11,12,Philadelphia,51.0
2017,11,12,Houston,14.0
2017,11,12,Dallas,28.0
2017,11,12,Kansas City,17.0
2017,11,12,New Orleans,30.0
2017,11,12,New England,21.0
2017,11,12,Detroit,30.0
2017,11,12,Jacksonville,23.0
2017,11,12,Seattle,22.0
2017,11,12,Green Bay,17.0
2017,11,12,Tennessee,23.0
2017,11,12,Minnesota,33.0
2017,11,12,Washington,17.0
2017,11,12,Las Vegas,27.0
2017,11,12,Buffalo,21.0
2017,11,12,Atlanta,17.0
2017,11,12,NY Jets,34.0
2017,11,12,Baltimore,20.0
2017,11,12,Pittsburgh,20.0
2017,11,12,Tampa Bay,10.0
2017,11,12,LA Chargers,13.0
2017,11,12,Denver,23.0
2017,11,12,Carolina,20.0
2017,11,12,Indianapolis,20.0
2017,11,12,Arizona,16.0
