year,month,day,team,scoring_margin
2013,2,10,Cincinnati,-6.0
2013,2,10,Washington,-10.0
2013,2,10,Pittsburgh,+14.0
2013,2,10,Minnesota,-14.0
2013,2,10,New Orleans,-6.0
2013,2,10,LA Chargers,+3.0
2013,2,10,Tampa Bay,+5.0
2013,2,10,Carolina,+6.0
2013,2,10,Dallas,-10.0
2013,2,10,Miami,-28.0
2013,2,10,Indianapolis,-15.0
2013,2,10,LA Rams,-7.0
2013,2,10,Detroit,-2.0
2013,2,10,Cleveland,-14.0
2013,2,10,Buffalo,+19.0
2013,2,10,NY Jets,-19.0
2013,2,10,Arizona,-14.0
2013,2,10,Tennessee,+18.0
2013,2,10,Las Vegas,-3.0
2013,2,10,Philadelphia,-35.0
2013,2,10,Jacksonville,-18.0
2013,2,10,Kansas City,-35.0
2013,2,3,New England,-15.0
2013,2,3,Denver,-3.0
2013,2,3,Seattle,-2.0
2013,2,3,San Francisco,+4.0
2013,2,3,Atlanta,-4.0
2013,2,3,Chicago,+2.0
2013,2,3,Green Bay,-14.0
2013,2,3,NY Giants,+35.0
2013,2,3,Baltimore,+15.0
2013,2,3,Houston,-13.0
2013,2,3,Cincinnati,-6.0
2013,2,3,Washington,-10.0
2013,2,3,Pittsburgh,+14.0
2013,2,3,Minnesota,-14.0
2013,2,3,New Orleans,-6.0
2013,2,3,LA Chargers,+3.0
2013,2,3,Tampa Bay,+5.0
2013,2,3,Carolina,+6.0
2013,2,3,Dallas,-10.0
2013,2,3,Miami,-28.0
2013,2,3,Indianapolis,-15.0
2013,2,3,LA Rams,-7.0
2013,2,3,Detroit,-2.0
2013,2,3,Cleveland,-14.0
2013,2,3,Buffalo,+19.0
2013,2,3,NY Jets,-19.0
2013,2,3,Arizona,-14.0
2013,2,3,Tennessee,+18.0
2013,2,3,Las Vegas,-3.0
2013,2,3,Philadelphia,-35.0
2013,2,3,Jacksonville,-18.0
2013,2,3,Kansas City,-35.0
2013,1,27,New England,-15.0
2013,1,27,Denver,-3.0
2013,1,27,Seattle,-2.0
2013,1,27,San Francisco,+4.0
2013,1,27,Atlanta,-4.0
2013,1,27,Chicago,+2.0
2013,1,27,Green Bay,-14.0
2013,1,27,NY Giants,+35.0
2013,1,27,Baltimore,+15.0
2013,1,27,Houston,-13.0
2013,1,27,Cincinnati,-6.0
2013,1,27,Washington,-10.0
2013,1,27,Pittsburgh,+14.0
2013,1,27,Minnesota,-14.0
2013,1,27,New Orleans,-6.0
2013,1,27,LA Chargers,+3.0
2013,1,27,Tampa Bay,+5.0
2013,1,27,Carolina,+6.0
2013,1,27,Dallas,-10.0
2013,1,27,Miami,-28.0
2013,1,27,Indianapolis,-15.0
2013,1,27,LA Rams,-7.0
2013,1,27,Detroit,-2.0
2013,1,27,Cleveland,-14.0
2013,1,27,Buffalo,+19.0
2013,1,27,NY Jets,-19.0
2013,1,27,Arizona,-14.0
2013,1,27,Tennessee,+18.0
2013,1,27,Las Vegas,-3.0
2013,1,27,Philadelphia,-35.0
2013,1,27,Jacksonville,-18.0
2013,1,27,Kansas City,-35.0
2013,1,20,New England,+13.0
2013,1,20,Denver,-3.0
2013,1,20,Seattle,-2.0
2013,1,20,San Francisco,+14.0
2013,1,20,Atlanta,+2.0
2013,1,20,Chicago,+2.0
2013,1,20,Green Bay,-14.0
2013,1,20,NY Giants,+35.0
2013,1,20,Houston,-13.0
2013,1,20,Baltimore,+3.0
2013,1,20,Cincinnati,-6.0
2013,1,20,Washington,-10.0
2013,1,20,Pittsburgh,+14.0
2013,1,20,Minnesota,-14.0
2013,1,20,New Orleans,-6.0
2013,1,20,LA Chargers,+3.0
2013,1,20,Tampa Bay,+5.0
2013,1,20,Carolina,+6.0
2013,1,20,Dallas,-10.0
2013,1,20,Miami,-28.0
2013,1,20,Indianapolis,-15.0
2013,1,20,LA Rams,-7.0
2013,1,20,Detroit,-2.0
2013,1,20,Cleveland,-14.0
2013,1,20,Buffalo,+19.0
2013,1,20,NY Jets,-19.0
2013,1,20,Arizona,-14.0
2013,1,20,Tennessee,+18.0
2013,1,20,Las Vegas,-3.0
2013,1,20,Philadelphia,-35.0
2013,1,20,Jacksonville,-18.0
2013,1,20,Kansas City,-35.0
2013,1,13,New England,+28.0
2013,1,13,Denver,-3.0
2013,1,13,Seattle,+10.0
2013,1,13,San Francisco,+14.0
2013,1,13,Atlanta,-5.0
2013,1,13,Chicago,+2.0
2013,1,13,Green Bay,-14.0
2013,1,13,Houston,+6.0
2013,1,13,NY Giants,+35.0
2013,1,13,Baltimore,+3.0
2013,1,13,Cincinnati,-6.0
2013,1,13,Washington,-10.0
2013,1,13,Pittsburgh,+14.0
2013,1,13,Minnesota,-14.0
2013,1,13,New Orleans,-6.0
2013,1,13,LA Chargers,+3.0
2013,1,13,Tampa Bay,+5.0
2013,1,13,Carolina,+6.0
2013,1,13,Dallas,-10.0
2013,1,13,Miami,-28.0
2013,1,13,Indianapolis,-15.0
2013,1,13,LA Rams,-7.0
2013,1,13,Detroit,-2.0
2013,1,13,Cleveland,-14.0
2013,1,13,Buffalo,+19.0
2013,1,13,NY Jets,-19.0
2013,1,13,Arizona,-14.0
2013,1,13,Tennessee,+18.0
2013,1,13,Las Vegas,-3.0
2013,1,13,Philadelphia,-35.0
2013,1,13,Jacksonville,-18.0
2013,1,13,Kansas City,-35.0
2013,1,6,New England,+28.0
2013,1,6,Denver,+35.0
2013,1,6,Seattle,+7.0
2013,1,6,San Francisco,+14.0
2013,1,6,Atlanta,-5.0
2013,1,6,Green Bay,+14.0
2013,1,6,Chicago,+2.0
2013,1,6,Houston,+6.0
2013,1,6,NY Giants,+35.0
2013,1,6,Cincinnati,-6.0
2013,1,6,Baltimore,-6.0
2013,1,6,Washington,+10.0
2013,1,6,Pittsburgh,+14.0
2013,1,6,Minnesota,-14.0
2013,1,6,New Orleans,-6.0
2013,1,6,LA Chargers,+3.0
2013,1,6,Tampa Bay,+5.0
2013,1,6,Carolina,+6.0
2013,1,6,Dallas,-10.0
2013,1,6,Miami,-28.0
2013,1,6,Indianapolis,+12.0
2013,1,6,LA Rams,-7.0
2013,1,6,Detroit,-2.0
2013,1,6,Cleveland,-14.0
2013,1,6,Buffalo,+19.0
2013,1,6,NY Jets,-19.0
2013,1,6,Arizona,-14.0
2013,1,6,Tennessee,+18.0
2013,1,6,Las Vegas,-3.0
2013,1,6,Philadelphia,-35.0
2013,1,6,Jacksonville,-18.0
2013,1,6,Kansas City,-35.0
2012,12,30,New England,+30.0
2012,12,30,San Francisco,+10.0
2012,12,30,Houston,+3.0
2012,12,30,Chicago,+18.0
2012,12,30,Denver,+8.0
2012,12,30,Atlanta,+10.0
2012,12,30,NY Giants,+28.0
2012,12,30,Baltimore,+3.0
2012,12,30,Tampa Bay,-1.0
2012,12,30,Cincinnati,+24.0
2012,12,30,Seattle,-3.0
2012,12,30,Green Bay,-28.0
2012,12,30,Pittsburgh,-6.0
2012,12,30,Washington,+7.0
2012,12,30,LA Chargers,-3.0
2012,12,30,Minnesota,-18.0
2012,12,30,New Orleans,-10.0
2012,12,30,Detroit,-3.0
2012,12,30,Miami,+3.0
2012,12,30,Dallas,-7.0
2012,12,30,Cleveland,+6.0
2012,12,30,Indianapolis,+7.0
2012,12,30,Arizona,-14.0
2012,12,30,LA Rams,+14.0
2012,12,30,Carolina,+8.0
2012,12,30,NY Jets,-30.0
2012,12,30,Buffalo,-7.0
2012,12,30,Tennessee,-5.0
2012,12,30,Philadelphia,-8.0
2012,12,30,Jacksonville,+5.0
2012,12,30,Las Vegas,-24.0
2012,12,30,Kansas City,-8.0
2012,12,23,New England,+30.0
2012,12,23,San Francisco,+25.0
2012,12,23,Houston,+3.0
2012,12,23,Denver,+7.0
2012,12,23,Chicago,-25.0
2012,12,23,Atlanta,+4.0
2012,12,23,Baltimore,+3.0
2012,12,23,Tampa Bay,+6.0
2012,12,23,Green Bay,+4.0
2012,12,23,NY Giants,-18.0
2012,12,23,Seattle,+21.0
2012,12,23,Pittsburgh,-3.0
2012,12,23,Minnesota,+10.0
2012,12,23,New Orleans,+21.0
2012,12,23,Cincinnati,+22.0
2012,12,23,LA Chargers,-7.0
2012,12,23,Washington,+7.0
2012,12,23,Detroit,-3.0
2012,12,23,Miami,-5.0
2012,12,23,Dallas,-7.0
2012,12,23,Arizona,-4.0
2012,12,23,Cleveland,-3.0
2012,12,23,Indianapolis,-35.0
2012,12,23,Carolina,-6.0
2012,12,23,NY Jets,-30.0
2012,12,23,LA Rams,-14.0
2012,12,23,Buffalo,+5.0
2012,12,23,Philadelphia,-25.0
2012,12,23,Tennessee,+34.0
2012,12,23,Las Vegas,-21.0
2012,12,23,Jacksonville,-6.0
2012,12,23,Kansas City,-22.0
2012,12,16,Chicago,-7.0
2012,12,16,Houston,+7.0
2012,12,16,New England,+6.0
2012,12,16,San Francisco,0.0
2012,12,16,Denver,+22.0
2012,12,16,Atlanta,-4.0
2012,12,16,Baltimore,+35.0
2012,12,16,Green Bay,+14.0
2012,12,16,Tampa Bay,+10.0
2012,12,16,NY Giants,-18.0
2012,12,16,Seattle,+21.0
2012,12,16,Pittsburgh,+3.0
2012,12,16,LA Chargers,-10.0
2012,12,16,Minnesota,+10.0
2012,12,16,Detroit,-10.0
2012,12,16,New Orleans,+4.0
2012,12,16,Cincinnati,+18.0
2012,12,16,Indianapolis,+17.0
2012,12,16,Dallas,+15.0
2012,12,16,Miami,-5.0
2012,12,16,Washington,-8.0
2012,12,16,Arizona,-14.0
2012,12,16,Cleveland,-10.0
2012,12,16,LA Rams,0.0
2012,12,16,NY Jets,-21.0
2012,12,16,Carolina,-22.0
2012,12,16,Buffalo,+5.0
2012,12,16,Philadelphia,-15.0
2012,12,16,Tennessee,+34.0
2012,12,16,Las Vegas,-35.0
2012,12,16,Kansas City,-3.0
2012,12,16,Jacksonville,-17.0
2012,12,9,Chicago,+31.0
2012,12,9,Houston,+12.0
2012,12,9,New England,+38.0
2012,12,9,San Francisco,+21.0
2012,12,9,Atlanta,+6.0
2012,12,9,NY Giants,-4.0
2012,12,9,Denver,+8.0
2012,12,9,Green Bay,+14.0
2012,12,9,Tampa Bay,+10.0
2012,12,9,LA Chargers,+18.0
2012,12,9,Pittsburgh,+4.0
2012,12,9,Baltimore,+10.0
2012,12,9,Miami,-3.0
2012,12,9,Seattle,+10.0
2012,12,9,Minnesota,-10.0
2012,12,9,Detroit,+17.0
2012,12,9,New Orleans,+15.0
2012,12,9,Indianapolis,+17.0
2012,12,9,Washington,-8.0
2012,12,9,Arizona,-14.0
2012,12,9,Cincinnati,-8.0
2012,12,9,Dallas,-6.0
2012,12,9,Carolina,+8.0
2012,12,9,NY Jets,-21.0
2012,12,9,Cleveland,-10.0
2012,12,9,LA Rams,-38.0
2012,12,9,Philadelphia,-15.0
2012,12,9,Las Vegas,-10.0
2012,12,9,Buffalo,-12.0
2012,12,9,Jacksonville,-17.0
2012,12,9,Kansas City,-18.0
2012,12,9,Tennessee,-31.0
2012,12,2,Houston,+30.0
2012,12,2,Chicago,+1.0
2012,12,2,New England,+38.0
2012,12,2,San Francisco,+21.0
2012,12,2,Atlanta,+13.0
2012,12,2,NY Giants,+5.0
2012,12,2,Denver,+20.0
2012,12,2,Green Bay,+9.0
2012,12,2,Tampa Bay,+19.0
2012,12,2,LA Chargers,+18.0
2012,12,2,Miami,+21.0
2012,12,2,Pittsburgh,+15.0
2012,12,2,Minnesota,-19.0
2012,12,2,Baltimore,-30.0
2012,12,2,Seattle,-4.0
2012,12,2,Washington,-15.0
2012,12,2,Detroit,+4.0
2012,12,2,Arizona,-21.0
2012,12,2,Cincinnati,-7.0
2012,12,2,Dallas,-5.0
2012,12,2,New Orleans,-20.0
2012,12,2,Cleveland,+1.0
2012,12,2,NY Jets,-21.0
2012,12,2,Indianapolis,+6.0
2012,12,2,Philadelphia,-13.0
2012,12,2,Carolina,-1.0
2012,12,2,LA Rams,-38.0
2012,12,2,Las Vegas,+10.0
2012,12,2,Buffalo,-1.0
2012,12,2,Tennessee,-6.0
2012,12,2,Jacksonville,-9.0
2012,12,2,Kansas City,-18.0
2012,11,25,New England,+30.0
2012,11,25,San Francisco,+25.0
2012,11,25,Houston,+3.0
2012,11,25,Denver,+7.0
2012,11,25,Chicago,-25.0
2012,11,25,Atlanta,+4.0
2012,11,25,Baltimore,+3.0
2012,11,25,Tampa Bay,+6.0
2012,11,25,Green Bay,+4.0
2012,11,25,NY Giants,-18.0
2012,11,25,Seattle,+21.0
2012,11,25,Pittsburgh,-3.0
2012,11,25,Minnesota,+10.0
2012,11,25,New Orleans,+21.0
2012,11,25,Cincinnati,+22.0
2012,11,25,LA Chargers,-7.0
2012,11,25,Washington,+7.0
2012,11,25,Detroit,-3.0
2012,11,25,Miami,-5.0
2012,11,25,Dallas,-7.0
2012,11,25,Arizona,-4.0
2012,11,25,Cleveland,-3.0
2012,11,25,Indianapolis,-35.0
2012,11,25,Carolina,-6.0
2012,11,25,NY Jets,-30.0
2012,11,25,LA Rams,-14.0
2012,11,25,Buffalo,+5.0
2012,11,25,Philadelphia,-25.0
2012,11,25,Tennessee,+34.0
2012,11,25,Las Vegas,-21.0
2012,11,25,Jacksonville,-6.0
2012,11,25,Kansas City,-22.0
2012,11,18,Chicago,-7.0
2012,11,18,Houston,+7.0
2012,11,18,New England,+6.0
2012,11,18,San Francisco,0.0
2012,11,18,Denver,+22.0
2012,11,18,Atlanta,-4.0
2012,11,18,Baltimore,+35.0
2012,11,18,Green Bay,+14.0
2012,11,18,Tampa Bay,+10.0
2012,11,18,NY Giants,-18.0
2012,11,18,Seattle,+21.0
2012,11,18,Pittsburgh,+3.0
2012,11,18,LA Chargers,-10.0
2012,11,18,Minnesota,+10.0
2012,11,18,Detroit,-10.0
2012,11,18,New Orleans,+4.0
2012,11,18,Cincinnati,+18.0
2012,11,18,Indianapolis,+17.0
2012,11,18,Dallas,+15.0
2012,11,18,Miami,-5.0
2012,11,18,Washington,-8.0
2012,11,18,Arizona,-14.0
2012,11,18,Cleveland,-10.0
2012,11,18,LA Rams,0.0
2012,11,18,NY Jets,-21.0
2012,11,18,Carolina,-22.0
2012,11,18,Buffalo,+5.0
2012,11,18,Philadelphia,-15.0
2012,11,18,Tennessee,+34.0
2012,11,18,Las Vegas,-35.0
2012,11,18,Kansas City,-3.0
2012,11,18,Jacksonville,-17.0
2012,11,11,Chicago,+31.0
2012,11,11,Houston,+12.0
2012,11,11,New England,+38.0
2012,11,11,San Francisco,+21.0
2012,11,11,Atlanta,+6.0
2012,11,11,NY Giants,-4.0
2012,11,11,Denver,+8.0
2012,11,11,Green Bay,+14.0
2012,11,11,Tampa Bay,+10.0
2012,11,11,LA Chargers,+18.0
2012,11,11,Pittsburgh,+4.0
2012,11,11,Baltimore,+10.0
2012,11,11,Miami,-3.0
2012,11,11,Seattle,+10.0
2012,11,11,Minnesota,-10.0
2012,11,11,Detroit,+17.0
2012,11,11,New Orleans,+15.0
2012,11,11,Indianapolis,+17.0
2012,11,11,Washington,-8.0
2012,11,11,Arizona,-14.0
2012,11,11,Cincinnati,-8.0
2012,11,11,Dallas,-6.0
2012,11,11,Carolina,+8.0
2012,11,11,NY Jets,-21.0
2012,11,11,Cleveland,-10.0
2012,11,11,LA Rams,-38.0
2012,11,11,Philadelphia,-15.0
2012,11,11,Las Vegas,-10.0
2012,11,11,Buffalo,-12.0
2012,11,11,Jacksonville,-17.0
2012,11,11,Kansas City,-18.0
2012,11,11,Tennessee,-31.0
2012,11,4,Houston,+30.0
2012,11,4,Chicago,+1.0
2012,11,4,New England,+38.0
2012,11,4,San Francisco,+21.0
2012,11,4,Atlanta,+13.0
2012,11,4,NY Giants,+5.0
2012,11,4,Denver,+20.0
2012,11,4,Green Bay,+9.0
2012,11,4,Tampa Bay,+19.0
2012,11,4,LA Chargers,+18.0
2012,11,4,Miami,+21.0
2012,11,4,Pittsburgh,+15.0
2012,11,4,Minnesota,-19.0
2012,11,4,Baltimore,-30.0
2012,11,4,Seattle,-4.0
2012,11,4,Washington,-15.0
2012,11,4,Detroit,+4.0
2012,11,4,Arizona,-21.0
2012,11,4,Cincinnati,-7.0
2012,11,4,Dallas,-5.0
2012,11,4,New Orleans,-20.0
2012,11,4,Cleveland,+1.0
2012,11,4,NY Jets,-21.0
2012,11,4,Indianapolis,+6.0
2012,11,4,Philadelphia,-13.0
2012,11,4,Carolina,-1.0
2012,11,4,LA Rams,-38.0
2012,11,4,Las Vegas,+10.0
2012,11,4,Buffalo,-1.0
2012,11,4,Tennessee,-6.0
2012,11,4,Jacksonville,-9.0
2012,11,4,Kansas City,-18.0
2012,10,28,Chicago,+6.0
2012,10,28,Houston,+30.0
2012,10,28,NY Giants,+4.0
2012,10,28,Atlanta,+3.0
2012,10,28,San Francisco,+7.0
2012,10,28,New England,+3.0
2012,10,28,Denver,+11.0
2012,10,28,Tampa Bay,+19.0
2012,10,28,Green Bay,+10.0
2012,10,28,Minnesota,-19.0
2012,10,28,Baltimore,-30.0
2012,10,28,LA Chargers,-11.0
2012,10,28,Seattle,-7.0
2012,10,28,Pittsburgh,+7.0
2012,10,28,Arizona,-7.0
2012,10,28,Miami,+3.0
2012,10,28,Washington,-4.0
2012,10,28,New Orleans,+7.0
2012,10,28,NY Jets,-3.0
2012,10,28,LA Rams,-10.0
2012,10,28,Detroit,-6.0
2012,10,28,Cincinnati,-7.0
2012,10,28,Dallas,+5.0
2012,10,28,Philadelphia,-3.0
2012,10,28,Cleveland,-4.0
2012,10,28,Carolina,-5.0
2012,10,28,Indianapolis,+4.0
2012,10,28,Buffalo,-1.0
2012,10,28,Las Vegas,+3.0
2012,10,28,Jacksonville,-3.0
2012,10,28,Tennessee,+1.0
2012,10,28,Kansas City,-28.0
2012,10,21,Chicago,+38.0
2012,10,21,NY Giants,+23.0
2012,10,21,Atlanta,+3.0
2012,10,21,Houston,-18.0
2012,10,21,San Francisco,+7.0
2012,10,21,New England,-1.0
2012,10,21,Baltimore,+2.0
2012,10,21,Denver,+11.0
2012,10,21,Minnesota,-12.0
2012,10,21,Tampa Bay,+28.0
2012,10,21,Green Bay,+18.0
2012,10,21,Arizona,-3.0
2012,10,21,LA Chargers,-11.0
2012,10,21,Seattle,-7.0
2012,10,21,Washington,+12.0
2012,10,21,Miami,+3.0
2012,10,21,Pittsburgh,-3.0
2012,10,21,LA Rams,-3.0
2012,10,21,NY Jets,+26.0
2012,10,21,Detroit,+3.0
2012,10,21,Cincinnati,-10.0
2012,10,21,New Orleans,+7.0
2012,10,21,Philadelphia,-3.0
2012,10,21,Cleveland,+10.0
2012,10,21,Dallas,-2.0
2012,10,21,Carolina,-4.0
2012,10,21,Indianapolis,-26.0
2012,10,21,Buffalo,+3.0
2012,10,21,Las Vegas,-3.0
2012,10,21,Kansas City,-28.0
2012,10,21,Jacksonville,-38.0
2012,10,21,Tennessee,+3.0
2012,10,14,San Francisco,+42.0
2012,10,14,Chicago,+38.0
2012,10,14,Houston,+6.0
2012,10,14,Atlanta,+7.0
2012,10,14,New England,+10.0
2012,10,14,Baltimore,+3.0
2012,10,14,NY Giants,+14.0
2012,10,14,Minnesota,+23.0
2012,10,14,LA Chargers,-7.0
2012,10,14,Denver,-10.0
2012,10,14,Arizona,-14.0
2012,10,14,Seattle,+4.0
2012,10,14,LA Rams,+14.0
2012,10,14,Pittsburgh,-3.0
2012,10,14,Green Bay,-3.0
2012,10,14,Miami,+4.0
2012,10,14,Cincinnati,-4.0
2012,10,14,Washington,-7.0
2012,10,14,Tampa Bay,-2.0
2012,10,14,New Orleans,+7.0
2012,10,14,Detroit,-7.0
2012,10,14,Philadelphia,-2.0
2012,10,14,Indianapolis,+3.0
2012,10,14,Dallas,-16.0
2012,10,14,Carolina,-4.0
2012,10,14,NY Jets,-6.0
2012,10,14,Cleveland,-14.0
2012,10,14,Kansas City,-3.0
2012,10,14,Buffalo,-42.0
2012,10,14,Las Vegas,-31.0
2012,10,14,Jacksonville,-38.0
2012,10,14,Tennessee,+3.0
2012,10,7,Houston,+24.0
2012,10,7,Atlanta,+2.0
2012,10,7,New England,+24.0
2012,10,7,Chicago,+16.0
2012,10,7,San Francisco,+34.0
2012,10,7,Baltimore,+7.0
2012,10,7,Denver,+31.0
2012,10,7,LA Chargers,+17.0
2012,10,7,NY Giants,-2.0
2012,10,7,Minnesota,+7.0
2012,10,7,Arizona,-14.0
2012,10,7,Seattle,-6.0
2012,10,7,Green Bay,+1.0
2012,10,7,Pittsburgh,-3.0
2012,10,7,LA Rams,+14.0
2012,10,7,Washington,+2.0
2012,10,7,Cincinnati,+17.0
2012,10,7,Miami,-3.0
2012,10,7,Tampa Bay,-2.0
2012,10,7,Detroit,-7.0
2012,10,7,Buffalo,-24.0
2012,10,7,Philadelphia,+2.0
2012,10,7,New Orleans,-1.0
2012,10,7,Dallas,-16.0
2012,10,7,Cleveland,-7.0
2012,10,7,NY Jets,-34.0
2012,10,7,Carolina,-2.0
2012,10,7,Indianapolis,-5.0
2012,10,7,Jacksonville,-17.0
2012,10,7,Kansas City,-17.0
2012,10,7,Las Vegas,-31.0
2012,10,7,Tennessee,-24.0
2012,9,30,New Orleans,-4.0
2012,9,30,New England,+3.0
2012,9,30,Green Bay,-17.0
2012,9,30,San Francisco,-3.0
2012,9,30,Houston,-7.0
2012,9,30,Baltimore,-3.0
2012,9,30,Pittsburgh,-6.0
2012,9,30,Philadelphia,+24.0
2012,9,30,Detroit,-17.0
2012,9,30,NY Giants,+3.0
2012,9,30,LA Chargers,+12.0
2012,9,30,Atlanta,-22.0
2012,9,30,Dallas,-17.0
2012,9,30,Miami,+2.0
2012,9,30,NY Jets,-2.0
2012,9,30,Chicago,+4.0
2012,9,30,Tennessee,+1.0
2012,9,30,Seattle,-3.0
2012,9,30,Cincinnati,-21.0
2012,9,30,Carolina,-28.0
2012,9,30,Arizona,+3.0
2012,9,30,Buffalo,-28.0
2012,9,30,Las Vegas,-12.0
2012,9,30,Washington,-24.0
2012,9,30,Jacksonville,+6.0
2012,9,30,Cleveland,-4.0
2012,9,30,Denver,-35.0
2012,9,30,Minnesota,-4.0
2012,9,30,Kansas City,+4.0
2012,9,30,Indianapolis,-6.0
2012,9,30,Tampa Bay,-21.0
2012,9,30,LA Rams,-7.0
2012,9,23,New Orleans,-4.0
2012,9,23,New England,+3.0
2012,9,23,Green Bay,-17.0
2012,9,23,San Francisco,-3.0
2012,9,23,Houston,-7.0
2012,9,23,Baltimore,-3.0
2012,9,23,Pittsburgh,-6.0
2012,9,23,Philadelphia,+24.0
2012,9,23,Detroit,-17.0
2012,9,23,NY Giants,+3.0
2012,9,23,LA Chargers,+12.0
2012,9,23,Atlanta,-22.0
2012,9,23,Dallas,-17.0
2012,9,23,Miami,+2.0
2012,9,23,NY Jets,-2.0
2012,9,23,Chicago,+4.0
2012,9,23,Tennessee,+1.0
2012,9,23,Seattle,-3.0
2012,9,23,Cincinnati,-21.0
2012,9,23,Carolina,-28.0
2012,9,23,Arizona,+3.0
2012,9,23,Buffalo,-28.0
2012,9,23,Las Vegas,-12.0
2012,9,23,Washington,-24.0
2012,9,23,Jacksonville,+6.0
2012,9,23,Cleveland,-4.0
2012,9,23,Denver,-35.0
2012,9,23,Minnesota,-4.0
2012,9,23,Kansas City,+4.0
2012,9,23,Indianapolis,-6.0
2012,9,23,Tampa Bay,-21.0
2012,9,23,LA Rams,-7.0
2012,9,16,New Orleans,-4.0
2012,9,16,New England,+3.0
2012,9,16,Green Bay,-17.0
2012,9,16,San Francisco,-3.0
2012,9,16,Houston,-7.0
2012,9,16,Baltimore,-3.0
2012,9,16,Pittsburgh,-6.0
2012,9,16,Philadelphia,+24.0
2012,9,16,Detroit,-17.0
2012,9,16,NY Giants,+3.0
2012,9,16,LA Chargers,+12.0
2012,9,16,Atlanta,-22.0
2012,9,16,Dallas,-17.0
2012,9,16,Miami,+2.0
2012,9,16,NY Jets,-2.0
2012,9,16,Chicago,+4.0
2012,9,16,Tennessee,+1.0
2012,9,16,Seattle,-3.0
2012,9,16,Cincinnati,-21.0
2012,9,16,Carolina,-28.0
2012,9,16,Arizona,+3.0
2012,9,16,Buffalo,-28.0
2012,9,16,Las Vegas,-12.0
2012,9,16,Washington,-24.0
2012,9,16,Jacksonville,+6.0
2012,9,16,Cleveland,-4.0
2012,9,16,Denver,-35.0
2012,9,16,Minnesota,-4.0
2012,9,16,Kansas City,+4.0
2012,9,16,Indianapolis,-6.0
2012,9,16,Tampa Bay,-21.0
2012,9,16,LA Rams,-7.0
2012,9,9,New Orleans,-4.0
2012,9,9,New England,+3.0
2012,9,9,Green Bay,-17.0
2012,9,9,San Francisco,-3.0
2012,9,9,Houston,-7.0
2012,9,9,Baltimore,-3.0
2012,9,9,Pittsburgh,-6.0
2012,9,9,Philadelphia,+24.0
2012,9,9,Detroit,-17.0
2012,9,9,NY Giants,+3.0
2012,9,9,LA Chargers,+12.0
2012,9,9,Atlanta,-22.0
2012,9,9,Dallas,-17.0
2012,9,9,Miami,+2.0
2012,9,9,NY Jets,-2.0
2012,9,9,Chicago,+4.0
2012,9,9,Tennessee,+1.0
2012,9,9,Seattle,-3.0
2012,9,9,Cincinnati,-21.0
2012,9,9,Carolina,-28.0
2012,9,9,Arizona,+3.0
2012,9,9,Buffalo,-28.0
2012,9,9,Las Vegas,-12.0
2012,9,9,Washington,-24.0
2012,9,9,Jacksonville,+6.0
2012,9,9,Cleveland,-4.0
2012,9,9,Denver,-35.0
2012,9,9,Minnesota,-4.0
2012,9,9,Kansas City,+4.0
2012,9,9,Indianapolis,-6.0
2012,9,9,Tampa Bay,-21.0
2012,9,9,LA Rams,-7.0
2012,9,2,New Orleans,-4.0
2012,9,2,New England,+3.0
2012,9,2,Green Bay,-17.0
2012,9,2,San Francisco,-3.0
2012,9,2,Houston,-7.0
2012,9,2,Baltimore,-3.0
2012,9,2,Pittsburgh,-6.0
2012,9,2,Philadelphia,+24.0
2012,9,2,Detroit,-17.0
2012,9,2,NY Giants,+3.0
2012,9,2,LA Chargers,+12.0
2012,9,2,Atlanta,-22.0
2012,9,2,Dallas,-17.0
2012,9,2,Miami,+2.0
2012,9,2,NY Jets,-2.0
2012,9,2,Chicago,+4.0
2012,9,2,Tennessee,+1.0
2012,9,2,Seattle,-3.0
2012,9,2,Cincinnati,-21.0
2012,9,2,Carolina,-28.0
2012,9,2,Arizona,+3.0
2012,9,2,Buffalo,-28.0
2012,9,2,Las Vegas,-12.0
2012,9,2,Washington,-24.0
2012,9,2,Jacksonville,+6.0
2012,9,2,Cleveland,-4.0
2012,9,2,Denver,-35.0
2012,9,2,Minnesota,-4.0
2012,9,2,Kansas City,+4.0
2012,9,2,Indianapolis,-6.0
2012,9,2,Tampa Bay,-21.0
2012,9,2,LA Rams,-7.0
2012,2,26,New Orleans,-4.0
2012,2,26,New England,+3.0
2012,2,26,Green Bay,-17.0
2012,2,26,San Francisco,-3.0
2012,2,26,Houston,-7.0
2012,2,26,Baltimore,-3.0
2012,2,26,Pittsburgh,-6.0
2012,2,26,Philadelphia,+24.0
2012,2,26,Detroit,-17.0
2012,2,26,NY Giants,+3.0
2012,2,26,LA Chargers,+12.0
2012,2,26,Atlanta,-22.0
2012,2,26,Dallas,-17.0
2012,2,26,Miami,+2.0
2012,2,26,NY Jets,-2.0
2012,2,26,Chicago,+4.0
2012,2,26,Tennessee,+1.0
2012,2,26,Seattle,-3.0
2012,2,26,Cincinnati,-21.0
2012,2,26,Carolina,-28.0
2012,2,26,Arizona,+3.0
2012,2,26,Buffalo,-28.0
2012,2,26,Las Vegas,-12.0
2012,2,26,Washington,-24.0
2012,2,26,Jacksonville,+6.0
2012,2,26,Cleveland,-4.0
2012,2,26,Denver,-35.0
2012,2,26,Minnesota,-4.0
